update_date,update_time,Metro_Area,Positive_Cases,Deaths,Tested
2020-03-18 0:00:00,12:00,Peoria,4,0,0
2020-03-19 0:00:00,12:00,Peoria,5,0,0
2020-03-20 0:00:00,12:00,Peoria,5,0,0
2020-03-21 0:00:00,12:00,Peoria,5,0,0
2020-03-22 0:00:00,12:00,Peoria,5,0,0
2020-03-24 0:00:00,12:00,Peoria,6,0,0
2020-03-25 0:00:00,12:00,Peoria,8,0,0
2020-03-26 0:00:00,12:00,Peoria,11,0,0
2020-03-27 0:00:00,12:00,Peoria,12,0,0
2020-03-28 0:00:00,12:00,Peoria,14,0,0
2020-03-29 0:00:00,12:00,Peoria,16,0,0
2020-03-30 0:00:00,12:00,Peoria,16,0,0
2020-03-31 0:00:00,12:00,Peoria,16,0,0
2020-04-01 0:00:00,12:00,Peoria,18,0,0
2020-04-02 0:00:00,12:00,Peoria,20,0,0
2020-04-03 0:00:00,12:00,Peoria,23,0,0
2020-04-04 0:00:00,12:00,Peoria,28,0,0
2020-04-05 0:00:00,12:00,Peoria,34,1,0
2020-04-06 0:00:00,12:00,Peoria,33,1,0
2020-04-07 0:00:00,12:00,Peoria,36,2,0
2020-04-08 0:00:00,12:00,Peoria,42,3,0
2020-04-09 0:00:00,12:00,Peoria,41,3,0
2020-04-10 0:00:00,12:00,Peoria,46,3,0
2020-04-11 0:00:00,12:00,Peoria,50,3,0
2020-04-12 0:00:00,21:12,Peoria,55,3,0
2020-04-13 0:00:00,16:26,Peoria,60,3,0
2020-04-14 0:00:00,16:14,Peoria,65,4,0
2020-04-15 0:00:00,16:16,Peoria,68,4,0
2020-04-16 0:00:00,19:10,Peoria,69,4,0
2020-04-17 0:00:00,17:34,Peoria,69,4,0
2020-04-17 0:00:00,20:59,Peoria,69,4,0
2020-04-18 0:00:00,15:50,Peoria,93,5,0
2020-04-19 0:00:00,14:45,Peoria,81,5,0
2020-04-20 0:00:00,14:45,Peoria,83,5,0
2020-04-21 0:00:00,14:45,Peoria,90,6,0
2020-04-22 0:00:00,15:25,Peoria,87,6,0
2020-04-23 0:00:00,14:48,Peoria,100,6,0
2020-04-24 0:00:00,14:43,Peoria,106,6,0
2020-04-24 0:00:00,15:24,Peoria,106,6,0
2020-04-25 0:00:00,14:45,Peoria,112,6,0
2020-04-26 0:00:00,14:45,Peoria,117,6,0
2020-04-27 0:00:00,15:07,Peoria,121,6,0
2020-04-28 0:00:00,15:05,Peoria,133,6,3218
2020-04-29 0:00:00,17:23,Peoria,142,6,3572
2020-04-30 0:00:00,16:42,Peoria,149,7,3849
2020-05-01 0:00:00,15:37,Peoria,153,7,0
2020-05-02 0:00:00,23:28,Peoria,162,7,4263
2020-05-03 0:00:00,14:45,Peoria,171,7,4485
2020-05-04 0:00:00,22:16,Peoria,170,7,4642
2020-05-05 0:00:00,14:45,Peoria,179,7,4759
2020-05-06 0:00:00,15:43,Peoria,199,8,5080
2020-05-07 0:00:00,14:45,Peoria,204,9,5605
2020-05-08 0:00:00,14:45,Peoria,210,9,6245
2020-05-09 0:00:00,14:45,Peoria,215,9,6601
2020-05-10 0:00:00,14:45,Peoria,218,10,7152
2020-05-11 0:00:00,14:45,Peoria,220,10,7445
2020-05-12 0:00:00,14:45,Peoria,221,10,7798
2020-05-13 0:00:00,14:45,Peoria,227,10,8325
2020-05-13 0:00:00,15:45,Peoria,227,10,8282
2020-05-14 0:00:00,14:45,Peoria,228,10,8775
2020-05-15 0:00:00,21:28,Peoria,238,10,9566
2020-05-16 0:00:00,14:45,Peoria,237,10,10028
2020-05-17 0:00:00,14:45,Peoria,242,10,10467
2020-05-18 0:00:00,14:45,Peoria,246,10,10963
2020-05-19 0:00:00,23:29,Peoria,249,10,11222
2020-05-20 0:00:00,14:44,Peoria,256,11,11601
2020-05-21 0:00:00,14:36,Peoria,257,11,12173
2020-05-22 0:00:00,14:45,Peoria,267,12,12730
2020-05-23 0:00:00,23:48,Peoria,268,12,13275
2020-05-24 0:00:00,14:45,Peoria,269,12,13554
2020-05-25 0:00:00,14:45,Peoria,271,12,13898
2020-05-26 0:00:00,14:45,Peoria,279,13,14366
2020-05-27 0:00:00,14:45,Peoria,283,13,14705
2020-05-28 0:00:00,14:45,Peoria,287,14,15093
2020-05-29 0:00:00,14:45,Peoria,310,14,15527
2020-05-30 0:00:00,14:45,Peoria,320,15,16204
2020-05-31 0:00:00,14:45,Peoria,333,16,16660
2020-06-01 0:00:00,14:45,Peoria,340,16,17126
2020-06-02 0:00:00,14:45,Peoria,365,16,17729
2020-06-03 0:00:00,14:45,Peoria,380,18,18465
2020-06-04 0:00:00,14:45,Peoria,393,18,19391
2020-06-05 0:00:00,14:45,Peoria,411,18,19875
2020-06-06 0:00:00,14:45,Peoria,419,19,20272
2020-06-07 0:00:00,14:45,Peoria,424,19,20569
2020-06-08 0:00:00,14:45,Peoria,435,19,20793
2020-06-09 0:00:00,14:45,Peoria,440,21,21188
2020-06-10 0:00:00,14:45,Peoria,454,24,21958
2020-06-11 0:00:00,14:45,Peoria,466,25,22472
2020-06-12 0:00:00,14:45,Peoria,482,26,23098
2020-06-13 0:00:00,14:45,Peoria,504,28,23712
2020-06-14 0:00:00,14:45,Peoria,512,28,24496
2020-06-15 0:00:00,14:45,Peoria,522,28,25070
2020-06-16 0:00:00,14:45,Peoria,528,28,25403
2020-06-17 0:00:00,14:45,Peoria,538,30,26158
2020-06-18 0:00:00,14:45,Peoria,552,30,27012
2020-06-19 0:00:00,14:45,Peoria,567,31,27721
2020-06-20 0:00:00,13:45,Peoria,574,32,28367
2020-06-21 0:00:00,14:45,Peoria,580,34,28945
2020-06-22 0:00:00,14:45,Peoria,587,34,29331
2020-06-23 0:00:00,14:45,Peoria,596,34,29678
2020-06-24 0:00:00,20:58,Peoria,601,35,30478
2020-06-25 0:00:00,14:45,Peoria,616,35,31599
2020-06-26 0:00:00,14:45,Peoria,621,35,32234
2020-06-27 0:00:00,12:45,Peoria,629,36,33037
2020-06-28 0:00:00,11:45,Peoria,639,37,33605
2020-06-29 0:00:00,14:45,Peoria,653,37,34513
2020-06-30 0:00:00,14:45,Peoria,658,38,35301
2020-07-01 0:00:00,15:45,Peoria,680,38,36046
2020-07-02 0:00:00,15:45,Peoria,694,38,36805
2020-07-03 0:00:00,14:45,Peoria,739,38,37983
2020-07-04 0:00:00,14:45,Peoria,749,38,38825
2020-07-05 0:00:00,14:45,Peoria,755,38,39550
2020-07-06 0:00:00,14:45,Peoria,770,38,40222
2020-07-07 0:00:00,14:45,Peoria,783,39,41001
2020-07-08 0:00:00,14:45,Peoria,798,39,41722
2020-07-09 0:00:00,14:45,Peoria,832,39,43008
2020-07-10 0:00:00,14:45,Peoria,858,40,43505
2020-07-11 0:00:00,12:45,Peoria,880,40,44530
2020-07-12 0:00:00,13:45,Peoria,907,40,45450
2020-07-13 0:00:00,14:45,Peoria,937,40,46143
2020-07-14 0:00:00,14:45,Peoria,973,40,47591
2020-07-15 0:00:00,12:45,Peoria,1006,40,48953
2020-07-16 0:00:00,14:45,Peoria,1035,40,50961
2020-07-17 0:00:00,14:45,Peoria,1085,41,52711
2020-07-18 0:00:00,14:45,Peoria,1114,42,54596
2020-07-19 0:00:00,12:45,Peoria,1131,42,55780
2020-07-20 0:00:00,14:45,Peoria,1150,43,56707
2020-07-21 0:00:00,14:45,Peoria,1172,43,57063
2020-07-22 0:00:00,12:45,Peoria,1209,43,58653
2020-07-23 0:00:00,12:45,Peoria,1253,43,59648
2020-07-24 0:00:00,12:45,Peoria,1295,43,61249
2020-07-25 0:00:00,12:45,Peoria,1346,43,62679
2020-07-26 0:00:00,12:45,Peoria,1386,43,64071
2020-07-27 0:00:00,12:45,Peoria,1412,44,65439
2020-07-28 0:00:00,12:45,Peoria,1454,44,66274
2020-07-29 0:00:00,12:45,Peoria,1512,45,67775
2020-07-30 0:00:00,12:45,Peoria,1620,45,69053
2020-07-31 0:00:00,12:45,Peoria,1699,45,71232
2020-08-01 0:00:00,12:45,Peoria,1760,45,72745
2020-08-02 0:00:00,12:45,Peoria,1794,45,73746
2020-08-03 0:00:00,12:45,Peoria,1855,46,75227
2020-08-04 0:00:00,12:45,Peoria,1940,46,76955
2020-08-05 0:00:00,12:45,Peoria,2032,46,79403
2020-08-06 0:00:00,12:45,Peoria,2090,46,81301
2020-08-07 0:00:00,12:45,Peoria,2176,46,83042
2020-08-08 0:00:00,12:45,Peoria,2250,46,84972
2020-08-09 0:00:00,12:45,Peoria,2309,46,87135
2020-08-10 0:00:00,12:45,Peoria,2407,46,88608
2020-08-11 0:00:00,12:45,Peoria,2470,47,89700
2020-08-12 0:00:00,12:45,Peoria,2503,47,91411
2020-08-13 0:00:00,12:45,Peoria,2582,49,93859
2020-08-14 0:00:00,12:45,Peoria,2673,49,95768
2020-08-15 0:00:00,12:45,Peoria,2763,49,97161
2020-08-16 0:00:00,12:45,Peoria,2818,49,98141
2020-08-17 0:00:00,12:45,Peoria,2871,49,98945
2020-08-18 0:00:00,13:45,Peoria,2974,49,100372
2020-08-19 0:00:00,12:45,Peoria,3069,49,101792
2020-08-20 0:00:00,12:45,Peoria,3161,50,104620
2020-08-21 0:00:00,12:45,Peoria,3241,50,106325
2020-08-22 0:00:00,12:45,Peoria,3338,50,107342
2020-08-23 0:00:00,12:45,Peoria,3379,50,108942
2020-08-24 0:00:00,12:45,Peoria,3432,50,110195
2020-08-25 0:00:00,12:45,Peoria,3486,51,111365
2020-08-26 0:00:00,12:45,Peoria,3552,52,112947
2020-08-26 0:00:00,14:45,Peoria,3552,52,112947
2020-08-27 0:00:00,12:45,Peoria,3604,52,114449
2020-08-28 0:00:00,12:45,Peoria,3665,52,116254
2020-08-29 0:00:00,12:45,Peoria,3706,52,117592
2020-08-30 0:00:00,12:45,Peoria,3791,52,119519
2020-08-31 0:00:00,12:45,Peoria,3848,52,120946
2020-09-01 0:00:00,12:45,Peoria,3881,53,121640
2020-09-02 0:00:00,12:45,Peoria,3949,53,122778
2020-09-03 0:00:00,12:45,Peoria,3998,54,124609
2020-09-04 0:00:00,12:45,Peoria,4145,56,127759
2020-09-05 0:00:00,12:45,Peoria,4235,56,129821
2020-09-06 0:00:00,12:45,Peoria,4311,56,131353
2020-09-07 0:00:00,12:45,Peoria,4353,56,132373
2020-09-08 0:00:00,12:45,Peoria,4372,56,133140
2020-09-09 0:00:00,12:45,Peoria,4446,57,134157
2020-09-10 0:00:00,12:45,Peoria,4513,58,136238
2020-09-11 0:00:00,12:45,Peoria,4554,60,137903
2020-09-12 0:00:00,12:45,Peoria,4670,61,139836
2020-09-13 0:00:00,11:45,Peoria,4746,61,141673
2020-09-14 0:00:00,19:55,Peoria,4820,61,142779
2020-09-15 0:00:00,12:45,Peoria,4897,65,143595
2020-09-16 0:00:00,12:45,Peoria,5006,66,145639
2020-09-17 0:00:00,12:45,Peoria,5078,68,147499
2020-09-18 0:00:00,12:45,Peoria,5158,70,149824
2020-09-19 0:00:00,12:45,Peoria,5240,73,151580
2020-09-20 0:00:00,12:45,Peoria,5297,74,152956
2020-09-21 0:00:00,12:45,Peoria,5342,74,153974
2020-09-22 0:00:00,12:45,Peoria,5411,76,154900
2020-09-23 0:00:00,12:45,Peoria,5530,78,156535
2020-09-24 0:00:00,12:45,Peoria,5595,78,159070
2020-09-25 0:00:00,12:45,Peoria,5688,79,161216
2020-09-26 0:00:00,11:45,Peoria,5784,80,163172
2020-09-27 0:00:00,12:45,Peoria,5851,83,164878
2020-09-28 0:00:00,12:45,Peoria,5876,83,165904
2020-09-29 0:00:00,12:45,Peoria,5913,84,167099
2020-09-30 0:00:00,12:45,Peoria,5963,88,168841
2020-10-01 0:00:00,12:45,Peoria,6032,90,170666
2020-10-02 0:00:00,12:45,Peoria,6102,93,172337
2020-10-03 0:00:00,12:45,Peoria,6204,99,174527
2020-10-04 0:00:00,12:45,Peoria,6249,99,175776
2020-10-05 0:00:00,12:45,Peoria,6277,99,176731
2020-10-06 0:00:00,12:45,Peoria,6327,100,177649
2020-10-07 0:00:00,14:45,Peoria,6378,102,179245
2020-10-08 0:00:00,12:45,Peoria,6452,104,180923
2020-10-09 0:00:00,12:45,Peoria,6528,109,182492
2020-10-10 0:00:00,12:45,Peoria,6583,110,184414
2020-10-11 0:00:00,12:45,Peoria,6703,111,186377
2020-10-12 0:00:00,12:45,Peoria,6760,112,187569
2020-10-12 0:00:00,9:45,Peoria,6703,111,175772
2020-10-13 0:00:00,12:45,Peoria,6839,112,188611
2020-10-14 0:00:00,12:45,Peoria,6942,117,190328
2020-10-15 0:00:00,12:45,Peoria,7023,119,192200
2020-10-16 0:00:00,12:45,Peoria,7214,119,194099
2020-10-17 0:00:00,12:45,Peoria,7291,120,195745
2020-10-18 0:00:00,12:45,Peoria,7348,123,197307
2020-10-19 0:00:00,12:45,Peoria,7407,125,198075
2020-10-20 0:00:00,12:45,Peoria,7528,129,199413
2020-10-21 0:00:00,12:45,Peoria,7592,135,201419
2020-10-22 0:00:00,12:45,Peoria,7703,139,203346
2020-10-23 0:00:00,12:45,Peoria,7803,140,205459
2020-10-24 0:00:00,12:45,Peoria,7910,146,207158
2020-10-25 0:00:00,12:45,Peoria,8049,146,208542
2020-10-26 0:00:00,12:45,Peoria,8189,149,210087
2020-10-27 0:00:00,12:45,Peoria,8324,150,211697
2020-10-28 0:00:00,12:45,Peoria,8491,154,213347
2020-10-29 0:00:00,12:45,Peoria,8639,156,215468
2020-10-30 0:00:00,12:45,Peoria,8788,158,218060
2020-10-31 0:00:00,10:45,Peoria,8980,158,219700
2020-11-01 0:00:00,12:45,Peoria,9174,161,221761
2020-11-02 0:00:00,12:45,Peoria,9336,161,223662
2020-03-17 0:00:00,12:00,Rockford,1,0,0
2020-03-18 0:00:00,12:00,Rockford,1,0,0
2020-03-19 0:00:00,12:00,Rockford,1,0,0
2020-03-20 0:00:00,12:00,Rockford,2,0,0
2020-03-21 0:00:00,12:00,Rockford,4,0,0
2020-03-22 0:00:00,12:00,Rockford,5,0,0
2020-03-24 0:00:00,12:00,Rockford,5,0,0
2020-03-25 0:00:00,12:00,Rockford,7,0,0
2020-03-26 0:00:00,12:00,Rockford,8,0,0
2020-03-27 0:00:00,12:00,Rockford,8,0,0
2020-03-28 0:00:00,12:00,Rockford,9,0,0
2020-03-29 0:00:00,12:00,Rockford,12,0,0
2020-03-30 0:00:00,12:00,Rockford,13,0,0
2020-03-31 0:00:00,12:00,Rockford,15,0,0
2020-04-01 0:00:00,12:00,Rockford,18,1,0
2020-04-02 0:00:00,12:00,Rockford,24,1,0
2020-04-03 0:00:00,12:00,Rockford,28,1,0
2020-04-04 0:00:00,12:00,Rockford,36,1,0
2020-04-05 0:00:00,12:00,Rockford,45,1,0
2020-04-06 0:00:00,12:00,Rockford,53,1,0
2020-04-07 0:00:00,12:00,Rockford,65,3,0
2020-04-08 0:00:00,12:00,Rockford,70,4,0
2020-04-09 0:00:00,12:00,Rockford,73,4,0
2020-04-10 0:00:00,12:00,Rockford,84,4,0
2020-04-11 0:00:00,12:00,Rockford,87,5,0
2020-04-12 0:00:00,21:12,Rockford,105,5,0
2020-04-13 0:00:00,16:26,Rockford,112,5,0
2020-04-14 0:00:00,16:14,Rockford,114,5,0
2020-04-15 0:00:00,16:16,Rockford,128,5,0
2020-04-16 0:00:00,19:10,Rockford,139,5,0
2020-04-17 0:00:00,17:34,Rockford,166,6,0
2020-04-17 0:00:00,20:59,Rockford,166,6,0
2020-04-18 0:00:00,15:50,Rockford,201,6,0
2020-04-19 0:00:00,14:45,Rockford,208,6,0
2020-04-20 0:00:00,14:45,Rockford,228,7,0
2020-04-21 0:00:00,14:45,Rockford,242,11,0
2020-04-22 0:00:00,15:25,Rockford,279,11,0
2020-04-23 0:00:00,14:48,Rockford,306,14,0
2020-04-24 0:00:00,14:43,Rockford,339,15,0
2020-04-24 0:00:00,15:24,Rockford,339,15,0
2020-04-25 0:00:00,14:45,Rockford,373,16,0
2020-04-26 0:00:00,14:45,Rockford,394,16,0
2020-04-27 0:00:00,15:07,Rockford,422,17,0
2020-04-28 0:00:00,15:05,Rockford,446,19,3032
2020-04-29 0:00:00,17:23,Rockford,481,19,3248
2020-04-30 0:00:00,16:42,Rockford,540,20,3652
2020-05-01 0:00:00,15:37,Rockford,598,20,0
2020-05-02 0:00:00,23:28,Rockford,650,22,4048
2020-05-03 0:00:00,14:45,Rockford,717,27,4540
2020-05-04 0:00:00,22:16,Rockford,782,28,4978
2020-05-05 0:00:00,14:45,Rockford,795,29,5164
2020-05-06 0:00:00,15:43,Rockford,851,30,5463
2020-05-07 0:00:00,14:45,Rockford,927,32,5833
2020-05-08 0:00:00,14:45,Rockford,1007,33,6319
2020-05-09 0:00:00,14:45,Rockford,1062,35,6828
2020-05-10 0:00:00,14:45,Rockford,1110,36,7178
2020-05-11 0:00:00,14:45,Rockford,1138,37,7612
2020-05-12 0:00:00,14:45,Rockford,1403,41,10192
2020-05-13 0:00:00,14:45,Rockford,1461,45,10949
2020-05-13 0:00:00,15:45,Rockford,1461,45,10915
2020-05-14 0:00:00,14:45,Rockford,1605,45,11681
2020-05-15 0:00:00,21:28,Rockford,1664,47,12353
2020-05-16 0:00:00,14:45,Rockford,1718,48,12969
2020-05-17 0:00:00,14:45,Rockford,1780,49,13441
2020-05-18 0:00:00,14:45,Rockford,1844,51,14149
2020-05-19 0:00:00,23:29,Rockford,1878,53,14449
2020-05-20 0:00:00,14:44,Rockford,1939,54,15023
2020-05-21 0:00:00,14:36,Rockford,2024,59,15783
2020-05-22 0:00:00,14:45,Rockford,2148,62,17538
2020-05-23 0:00:00,23:48,Rockford,2227,65,18450
2020-05-24 0:00:00,14:45,Rockford,2318,66,19418
2020-05-25 0:00:00,14:45,Rockford,2350,67,19878
2020-05-26 0:00:00,14:45,Rockford,2400,67,20395
2020-05-27 0:00:00,14:45,Rockford,2411,68,20736
2020-05-28 0:00:00,14:45,Rockford,2515,69,21351
2020-05-29 0:00:00,14:45,Rockford,2584,71,21824
2020-05-30 0:00:00,14:45,Rockford,2650,72,22461
2020-05-31 0:00:00,14:45,Rockford,2703,72,22968
2020-06-01 0:00:00,14:45,Rockford,2753,72,23417
2020-06-02 0:00:00,14:45,Rockford,2789,73,23960
2020-06-03 0:00:00,14:45,Rockford,2835,74,24654
2020-06-04 0:00:00,14:45,Rockford,2885,78,25296
2020-06-05 0:00:00,14:45,Rockford,2963,83,25761
2020-06-06 0:00:00,14:45,Rockford,3007,88,26311
2020-06-07 0:00:00,14:45,Rockford,3049,87,26915
2020-06-08 0:00:00,14:45,Rockford,3082,88,27239
2020-06-09 0:00:00,14:45,Rockford,3109,90,27618
2020-06-10 0:00:00,14:45,Rockford,3138,92,27998
2020-06-11 0:00:00,14:45,Rockford,3167,95,28553
2020-06-12 0:00:00,14:45,Rockford,3185,97,29031
2020-06-13 0:00:00,14:45,Rockford,3216,98,29651
2020-06-14 0:00:00,14:45,Rockford,3260,98,30171
2020-06-15 0:00:00,14:45,Rockford,3269,98,30469
2020-06-16 0:00:00,14:45,Rockford,3300,98,30783
2020-06-17 0:00:00,14:45,Rockford,3318,100,31527
2020-06-18 0:00:00,14:45,Rockford,3342,100,31959
2020-06-19 0:00:00,14:45,Rockford,3361,101,32472
2020-06-20 0:00:00,13:45,Rockford,3380,102,32782
2020-06-21 0:00:00,14:45,Rockford,3416,102,33396
2020-06-22 0:00:00,14:45,Rockford,3439,102,33747
2020-06-23 0:00:00,14:45,Rockford,3455,104,34115
2020-06-24 0:00:00,20:58,Rockford,3471,109,34638
2020-06-25 0:00:00,14:45,Rockford,3502,110,35261
2020-06-26 0:00:00,14:45,Rockford,3527,111,35941
2020-06-27 0:00:00,12:45,Rockford,3564,112,36554
2020-06-28 0:00:00,11:45,Rockford,3581,113,36960
2020-06-29 0:00:00,14:45,Rockford,3593,113,37358
2020-06-30 0:00:00,14:45,Rockford,3616,115,38029
2020-07-01 0:00:00,15:45,Rockford,3641,116,38638
2020-07-02 0:00:00,15:45,Rockford,3648,117,38950
2020-07-03 0:00:00,14:45,Rockford,3669,117,39528
2020-07-04 0:00:00,14:45,Rockford,3692,117,40206
2020-07-05 0:00:00,14:45,Rockford,3699,117,40807
2020-07-06 0:00:00,14:45,Rockford,3719,117,41397
2020-07-07 0:00:00,14:45,Rockford,3735,118,42137
2020-07-08 0:00:00,14:45,Rockford,3754,122,42622
2020-07-09 0:00:00,14:45,Rockford,3772,122,43282
2020-07-10 0:00:00,14:45,Rockford,3791,125,43774
2020-07-11 0:00:00,12:45,Rockford,3791,126,44336
2020-07-12 0:00:00,13:45,Rockford,3806,127,45365
2020-07-13 0:00:00,14:45,Rockford,3830,127,46070
2020-07-14 0:00:00,14:45,Rockford,3842,127,46592
2020-07-15 0:00:00,12:45,Rockford,3856,127,47217
2020-07-16 0:00:00,14:45,Rockford,3896,129,48106
2020-07-17 0:00:00,14:45,Rockford,3949,129,49077
2020-07-18 0:00:00,14:45,Rockford,3965,129,49639
2020-07-19 0:00:00,12:45,Rockford,3991,129,50281
2020-07-20 0:00:00,14:45,Rockford,4018,129,51042
2020-07-21 0:00:00,14:45,Rockford,4024,132,51328
2020-07-22 0:00:00,12:45,Rockford,4049,134,52089
2020-07-23 0:00:00,12:45,Rockford,4087,135,52839
2020-07-24 0:00:00,12:45,Rockford,4134,137,53984
2020-07-25 0:00:00,12:45,Rockford,4170,138,54633
2020-07-26 0:00:00,12:45,Rockford,4212,138,55514
2020-07-27 0:00:00,12:45,Rockford,4234,141,56117
2020-07-28 0:00:00,12:45,Rockford,4278,143,56715
2020-07-29 0:00:00,12:45,Rockford,4292,144,57754
2020-07-30 0:00:00,12:45,Rockford,4322,145,58627
2020-07-31 0:00:00,12:45,Rockford,4363,145,59717
2020-08-01 0:00:00,12:45,Rockford,4390,145,60187
2020-08-02 0:00:00,12:45,Rockford,4401,147,60862
2020-08-03 0:00:00,12:45,Rockford,4423,148,61333
2020-08-04 0:00:00,12:45,Rockford,4443,150,61954
2020-08-05 0:00:00,12:45,Rockford,4479,151,62817
2020-08-06 0:00:00,12:45,Rockford,4500,151,63451
2020-08-07 0:00:00,12:45,Rockford,4513,152,64020
2020-08-08 0:00:00,12:45,Rockford,4533,154,64691
2020-08-09 0:00:00,12:45,Rockford,4544,154,65310
2020-08-10 0:00:00,12:45,Rockford,4550,154,65539
2020-08-11 0:00:00,12:45,Rockford,4566,154,65966
2020-08-12 0:00:00,12:45,Rockford,4576,154,66616
2020-08-13 0:00:00,12:45,Rockford,4584,157,66990
2020-08-14 0:00:00,12:45,Rockford,4603,157,67702
2020-08-15 0:00:00,12:45,Rockford,4617,157,68120
2020-08-16 0:00:00,12:45,Rockford,4630,157,68542
2020-08-17 0:00:00,12:45,Rockford,4656,158,69328
2020-08-18 0:00:00,13:45,Rockford,4679,158,69770
2020-08-19 0:00:00,12:45,Rockford,4759,158,71328
2020-08-20 0:00:00,12:45,Rockford,4777,159,71787
2020-08-21 0:00:00,12:45,Rockford,4810,159,72446
2020-08-22 0:00:00,12:45,Rockford,4833,160,73008
2020-08-23 0:00:00,12:45,Rockford,4871,160,73769
2020-08-24 0:00:00,12:45,Rockford,4896,162,74304
2020-08-25 0:00:00,12:45,Rockford,4922,167,74948
2020-08-26 0:00:00,12:45,Rockford,4959,168,75807
2020-08-26 0:00:00,14:45,Rockford,4959,168,75807
2020-08-27 0:00:00,12:45,Rockford,4999,169,76239
2020-08-28 0:00:00,12:45,Rockford,5024,169,76520
2020-08-29 0:00:00,12:45,Rockford,5043,169,76990
2020-08-30 0:00:00,12:45,Rockford,5078,169,77441
2020-08-31 0:00:00,12:45,Rockford,5113,169,77923
2020-09-01 0:00:00,12:45,Rockford,5151,170,78338
2020-09-02 0:00:00,12:45,Rockford,5210,170,78725
2020-09-03 0:00:00,12:45,Rockford,5228,170,79254
2020-09-04 0:00:00,12:45,Rockford,5320,170,83758
2020-09-05 0:00:00,12:45,Rockford,5376,170,84731
2020-09-06 0:00:00,12:45,Rockford,5418,170,85591
2020-09-07 0:00:00,12:45,Rockford,5454,170,86273
2020-09-08 0:00:00,12:45,Rockford,5496,170,86792
2020-09-09 0:00:00,12:45,Rockford,5541,170,87502
2020-09-10 0:00:00,12:45,Rockford,5608,171,88210
2020-09-11 0:00:00,12:45,Rockford,5684,171,89269
2020-09-12 0:00:00,12:45,Rockford,5713,171,89805
2020-09-13 0:00:00,11:45,Rockford,5745,171,90552
2020-09-14 0:00:00,19:55,Rockford,5812,171,91536
2020-09-15 0:00:00,12:45,Rockford,5857,171,92294
2020-09-16 0:00:00,12:45,Rockford,5951,171,93527
2020-09-17 0:00:00,12:45,Rockford,6043,172,94630
2020-09-18 0:00:00,12:45,Rockford,6097,172,95550
2020-09-19 0:00:00,12:45,Rockford,6230,172,97225
2020-09-20 0:00:00,12:45,Rockford,6300,172,98122
2020-09-21 0:00:00,12:45,Rockford,6353,172,99244
2020-09-22 0:00:00,12:45,Rockford,6455,172,100591
2020-09-23 0:00:00,12:45,Rockford,6605,172,101542
2020-09-24 0:00:00,12:45,Rockford,6716,172,102854
2020-09-25 0:00:00,12:45,Rockford,6845,172,104483
2020-09-26 0:00:00,11:45,Rockford,6961,172,106035
2020-09-27 0:00:00,12:45,Rockford,7084,172,107294
2020-09-28 0:00:00,12:45,Rockford,7165,172,108456
2020-09-29 0:00:00,12:45,Rockford,7205,174,109400
2020-09-30 0:00:00,12:45,Rockford,7453,174,111194
2020-10-01 0:00:00,12:45,Rockford,7615,175,112949
2020-10-02 0:00:00,12:45,Rockford,7750,175,114853
2020-10-03 0:00:00,12:45,Rockford,7906,175,116765
2020-10-04 0:00:00,12:45,Rockford,7992,175,118112
2020-10-05 0:00:00,12:45,Rockford,8110,177,119392
2020-10-06 0:00:00,12:45,Rockford,8218,179,120790
2020-10-07 0:00:00,14:45,Rockford,8451,179,121836
2020-10-08 0:00:00,12:45,Rockford,8663,180,124218
2020-10-09 0:00:00,12:45,Rockford,8840,180,126695
2020-10-10 0:00:00,12:45,Rockford,9037,182,128526
2020-10-11 0:00:00,12:45,Rockford,9133,182,130376
2020-10-12 0:00:00,12:45,Rockford,9322,182,131591
2020-10-12 0:00:00,9:45,Rockford,9133,182,129133
2020-10-13 0:00:00,12:45,Rockford,9527,182,133054
2020-10-14 0:00:00,12:45,Rockford,9698,185,134828
2020-10-15 0:00:00,12:45,Rockford,9924,187,136691
2020-10-16 0:00:00,12:45,Rockford,10142,187,138399
2020-10-17 0:00:00,12:45,Rockford,10369,187,140373
2020-10-18 0:00:00,12:45,Rockford,10667,189,143486
2020-10-19 0:00:00,12:45,Rockford,10769,189,144380
2020-10-20 0:00:00,12:45,Rockford,11001,192,145939
2020-10-21 0:00:00,12:45,Rockford,11173,197,147281
2020-10-22 0:00:00,12:45,Rockford,11510,204,149391
2020-10-23 0:00:00,12:45,Rockford,11647,204,151067
2020-10-24 0:00:00,12:45,Rockford,11882,205,153213
2020-10-25 0:00:00,12:45,Rockford,12043,205,155200
2020-10-26 0:00:00,12:45,Rockford,12218,205,156549
2020-10-27 0:00:00,12:45,Rockford,12368,205,157635
2020-10-28 0:00:00,12:45,Rockford,12656,207,159474
2020-10-29 0:00:00,12:45,Rockford,12928,210,161666
2020-10-30 0:00:00,12:45,Rockford,13122,211,163622
2020-10-31 0:00:00,10:45,Rockford,13555,213,165941
2020-11-01 0:00:00,12:45,Rockford,13809,213,168107
2020-11-02 0:00:00,12:45,Rockford,14006,213,169379
2020-03-17 0:00:00,12:00,Springfield,3,0,0
2020-03-18 0:00:00,12:00,Springfield,3,0,0
2020-03-19 0:00:00,12:00,Springfield,4,0,0
2020-03-20 0:00:00,12:00,Springfield,4,1,0
2020-03-21 0:00:00,12:00,Springfield,4,1,0
