update_date,update_time,County,Positive_Cases,Deaths,Tested,NOFO_Region,Metro_Area
10-18-2020,12:45,Rock Island,"3,641",88,"69,286",Northwest,Davenport
10-18-2020,12:45,Saline,497,7,"7,834",Southern,
10-18-2020,12:45,Sangamon,"3,444",54,"123,373",Central,Springfield
10-18-2020,12:45,Schuyler,79,1,"2,162",West Central,
10-18-2020,12:45,Scott,93,0,"2,575",Central,
10-18-2020,12:45,Shelby,580,8,"8,103",Central,
10-18-2020,12:45,St. Clair,"7,512",213,"98,721",Southwest Central,St_Louis
10-18-2020,12:45,Stark,78,2,"2,485",North Central,Peoria
10-18-2020,12:45,Stephenson,780,7,"15,203",Northern,
10-18-2020,12:45,Tazewell,"2,386",47,"70,149",North Central,Peoria
10-18-2020,12:45,Unassigned,46,0,"61,504",Unassigned,
10-18-2020,12:45,Union,725,25,"7,968",Southern,
10-18-2020,12:45,Vermilion,"1,513",7,"34,064",Northeast Central,Danville
10-18-2020,12:45,Wabash,203,5,"2,793",Southern,
10-18-2020,12:45,Warren,450,7,"5,019",West Central,
10-18-2020,12:45,Washington,275,1,"3,821",Southwest Central,
10-18-2020,12:45,Wayne,432,9,"5,227",Southern,
10-18-2020,12:45,White,237,1,"6,573",Southern,
10-18-2020,12:45,Whiteside,"1,134",21,"18,099",Northwest,
10-18-2020,12:45,Will,"16,748",418,"257,337",Collar,Chicago
10-18-2020,12:45,Williamson,"1,696",57,"30,141",Southern,Carbondale-Marion
10-18-2020,12:45,Winnebago,"9,027",165,"123,341",Northern,Rockford
10-18-2020,12:45,Woodford,542,10,"15,631",North Central,Peoria
10-17-2020,12:45,Illinois,"339,803","9,192","6,696,257",Illinois,Illinois
10-17-2020,12:45,Adams,"1,542",14,"36,228",West Central,
10-17-2020,12:45,Alexander,105,1,"2,264",Southern,Cape_Girardeau
10-17-2020,12:45,Bond,440,9,"7,197",Southwest Central,St_Louis
10-17-2020,12:45,Boone,"1,596",24,"19,741",Northern,Rockford
10-17-2020,12:45,Brown,93,0,"1,969",West Central,
10-17-2020,12:45,Bureau,832,17,"11,801",Northwest,
10-17-2020,12:45,Calhoun,70,0,"1,528",Southwest Central,St_Louis
10-17-2020,12:45,Carroll,350,7,"6,129",Northwest,
10-17-2020,12:45,Cass,447,11,"5,371",Central,
10-17-2020,12:45,Champaign,"5,634",28,"682,978",Northeast Central,Champaign-Urbana
10-17-2020,12:45,Chicago,"88,460","3,013","1,354,622",Chicago,Chicago
10-17-2020,12:45,Christian,750,25,"13,436",Central,
10-17-2020,12:45,Clark,251,6,"5,365",Southeast Central,
10-17-2020,12:45,Clay,272,11,"4,228",Southeast Central,
10-17-2020,12:45,Clinton,"1,541",24,"16,009",Southwest Central,St_Louis
10-17-2020,12:45,Coles,"1,759",38,"26,357",Southeast Central,
10-17-2020,12:45,Cook,"73,760","2,337","1,173,209",Suburban,Chicago
10-17-2020,12:45,Crawford,609,6,"5,330",Southeast Central,
10-17-2020,12:45,Cumberland,247,6,"4,434",Southeast Central,
10-17-2020,12:45,De Witt,222,3,"5,124",North Central,Bloomington
10-17-2020,12:45,DeKalb,"2,037",42,"40,138",Northern,Elgin
10-17-2020,12:45,Douglas,512,8,"9,814",Northeast Central,
10-17-2020,12:45,DuPage,"20,477",596,"387,387",Collar,Chicago
10-17-2020,12:45,Edgar,137,8,"4,358",Southeast Central,
10-17-2020,12:45,Edwards,97,0,"1,011",Southern,
10-17-2020,12:45,Effingham,"1,057",3,"14,057",Southeast Central,
10-17-2020,12:45,Fayette,615,17,"7,605",Southeast Central,
10-17-2020,12:45,Ford,163,9,"6,127",Northeast Central,Champaign-Urbana
10-17-2020,12:45,Franklin,813,6,"14,643",Southern,
10-17-2020,12:45,Fulton,372,0,"13,377",North Central,
10-17-2020,12:45,Gallatin,103,2,982,Southern,
10-17-2020,12:45,Greene,261,15,"4,422",Central,
10-17-2020,12:45,Grundy,846,7,"12,764",Collar,Chicago
10-17-2020,12:45,Hamilton,106,2,"1,836",Southern,
10-17-2020,12:45,Hancock,276,3,"6,433",West Central,
10-17-2020,12:45,Hardin,49,0,"1,230",Southern,
10-17-2020,12:45,Henderson,101,0,"1,644",West Central,
10-17-2020,12:45,Henry,787,5,"19,521",Northwest,Davenport
10-17-2020,12:45,Iroquois,445,19,"13,056",Northeast Central,
10-17-2020,12:45,Jackson,"1,415",25,"21,409",Southern,Carbondale-Marion
10-17-2020,12:45,Jasper,239,10,"3,192",Southeast Central,
10-17-2020,12:45,Jefferson,847,44,"11,859",Southern,
10-17-2020,12:45,Jersey,448,21,"7,365",Southwest Central,St_Louis
10-17-2020,12:45,Jo Daviess,401,5,"6,550",Northwest,
10-17-2020,12:45,Johnson,308,0,"3,435",Southern,
10-17-2020,12:45,Kane,"15,091",340,"206,343",Collar,Elgin
10-17-2020,12:45,Kankakee,"3,102",78,"60,125",Collar,Kankakee
10-17-2020,12:45,Kendall,"2,417",27,"40,443",Collar,Chicago
10-17-2020,12:45,Knox,"1,054",9,"21,570",West Central,
10-17-2020,12:45,Lake,"19,252",501,"294,811",Collar,Lake
10-17-2020,12:45,LaSalle,"2,128",59,"36,062",Northwest,
10-17-2020,12:45,Lawrence,304,8,"6,125",Southeast Central,
10-17-2020,12:45,Lee,564,1,"9,476",Northwest,
10-17-2020,12:45,Livingston,529,9,"15,443",North Central,
10-17-2020,12:45,Logan,529,4,"17,128",Central,
10-17-2020,12:45,Macon,"2,429",48,"47,420",Central,Decatur
10-17-2020,12:45,Macoupin,709,8,"21,233",Central,St_Louis
10-17-2020,12:45,Madison,"6,685",152,"91,412",Southwest Central,St_Louis
10-17-2020,12:45,Marion,823,12,"16,861",Southeast Central,
10-17-2020,12:45,Marshall,132,3,"5,329",North Central,Peoria
10-17-2020,12:45,Mason,228,1,"5,695",North Central,
10-17-2020,12:45,Massac,138,2,"3,167",Southern,
10-17-2020,12:45,McDonough,635,15,"10,727",West Central,
10-17-2020,12:45,McHenry,"5,485",120,"91,410",Collar,Chicago
10-17-2020,12:45,McLean,"3,834",30,"90,548",North Central,Bloomington
10-17-2020,12:45,Menard,159,1,"5,587",Central,Springfield
10-17-2020,12:45,Mercer,210,6,"5,726",Northwest,Davenport
10-17-2020,12:45,Monroe,835,27,"10,086",Southwest Central,St_Louis
10-17-2020,12:45,Montgomery,526,14,"15,971",Central,
10-17-2020,12:45,Morgan,787,24,"15,032",Central,
10-17-2020,12:45,Moultrie,349,5,"6,215",Southeast Central,
10-17-2020,12:45,Ogle,"1,011",7,"17,767",Northern,
10-17-2020,12:45,Out Of State,1,0,"51,496",Out Of State,
10-17-2020,12:45,Peoria,"4,166",59,"102,962",North Central,Peoria
10-17-2020,12:45,Perry,401,16,"7,247",Southern,
10-17-2020,12:45,Piatt,198,0,"9,699",Northeast Central,Champaign-Urbana
10-17-2020,12:45,Pike,237,2,"4,575",West Central,
10-17-2020,12:45,Pope,36,1,704,Southern,
10-17-2020,12:45,Pulaski,223,1,"1,819",Southern,
10-17-2020,12:45,Putnam,82,0,"1,454",Northwest,
10-17-2020,12:45,Randolph,"1,130",14,"14,302",Southern,
10-17-2020,12:45,Richland,309,14,"7,438",Southeast Central,
10-17-2020,12:45,Rock Island,"3,584",88,"68,550",Northwest,Davenport
10-17-2020,12:45,Saline,479,7,"7,763",Southern,
10-17-2020,12:45,Sangamon,"3,350",54,"122,406",Central,Springfield
10-17-2020,12:45,Schuyler,79,1,"2,158",West Central,
10-17-2020,12:45,Scott,88,0,"2,563",Central,
10-17-2020,12:45,Shelby,565,8,"8,025",Central,
10-17-2020,12:45,St. Clair,"7,460",211,"97,887",Southwest Central,St_Louis
10-17-2020,12:45,Stark,78,2,"2,430",North Central,Peoria
10-17-2020,12:45,Stephenson,749,7,"14,943",Northern,
10-17-2020,12:45,Tazewell,"2,374",46,"69,603",North Central,Peoria
10-17-2020,12:45,Unassigned,37,0,"61,354",Unassigned,
10-17-2020,12:45,Union,719,25,"7,869",Southern,
10-17-2020,12:45,Vermilion,"1,479",7,"33,650",Northeast Central,Danville
10-17-2020,12:45,Wabash,201,5,"2,749",Southern,
10-17-2020,12:45,Warren,443,6,"4,924",West Central,
10-17-2020,12:45,Washington,271,1,"3,789",Southwest Central,
10-17-2020,12:45,Wayne,429,9,"5,137",Southern,
10-17-2020,12:45,White,231,1,"6,512",Southern,
10-17-2020,12:45,Whiteside,"1,100",21,"17,832",Northwest,
10-17-2020,12:45,Will,"16,481",418,"253,913",Collar,Chicago
10-17-2020,12:45,Williamson,"1,668",57,"29,887",Southern,Carbondale-Marion
10-17-2020,12:45,Winnebago,"8,773",163,"120,632",Northern,Rockford
10-17-2020,12:45,Woodford,541,10,"15,421",North Central,Peoria
10-16-2020,12:45,Illinois,"336,174","9,165","6,618,768",Illinois,Illinois
10-16-2020,12:45,Adams,"1,525",14,"36,059",West Central,
10-16-2020,12:45,Alexander,105,1,"2,253",Southern,Cape_Girardeau
10-16-2020,12:45,Bond,432,9,"7,098",Southwest Central,St_Louis
10-16-2020,12:45,Boone,"1,562",24,"19,465",Northern,Rockford
10-16-2020,12:45,Brown,94,0,"1,933",West Central,
10-16-2020,12:45,Bureau,827,16,"11,679",Northwest,
10-16-2020,12:45,Calhoun,67,0,"1,497",Southwest Central,St_Louis
10-16-2020,12:45,Carroll,336,7,"6,036",Northwest,
10-16-2020,12:45,Cass,445,11,"5,330",Central,
10-16-2020,12:45,Champaign,"5,596",28,"674,651",Northeast Central,Champaign-Urbana
10-16-2020,12:45,Chicago,"87,575","3,007","1,340,053",Chicago,Chicago
10-16-2020,12:45,Christian,747,25,"13,375",Central,
10-16-2020,12:45,Clark,247,6,"5,284",Southeast Central,
10-16-2020,12:45,Clay,268,11,"4,182",Southeast Central,
10-16-2020,12:45,Clinton,"1,515",23,"15,826",Southwest Central,St_Louis
10-16-2020,12:45,Coles,"1,730",38,"25,877",Southeast Central,
10-16-2020,12:45,Cook,"73,070","2,332","1,158,181",Suburban,Chicago
10-16-2020,12:45,Crawford,608,6,"5,303",Southeast Central,
10-16-2020,12:45,Cumberland,246,5,"4,431",Southeast Central,
10-16-2020,12:45,De Witt,219,3,"5,077",North Central,Bloomington
10-16-2020,12:45,DeKalb,"2,006",42,"39,352",Northern,Elgin
10-16-2020,12:45,Douglas,470,8,"9,661",Northeast Central,
10-16-2020,12:45,DuPage,"20,277",595,"383,286",Collar,Chicago
10-16-2020,12:45,Edgar,136,8,"4,340",Southeast Central,
10-16-2020,12:45,Edwards,93,0,"1,002",Southern,
10-16-2020,12:45,Effingham,"1,044",3,"13,968",Southeast Central,
10-16-2020,12:45,Fayette,597,17,"7,516",Southeast Central,
10-16-2020,12:45,Ford,162,9,"5,982",Northeast Central,Champaign-Urbana
10-16-2020,12:45,Franklin,801,6,"14,498",Southern,
10-16-2020,12:45,Fulton,364,0,"13,228",North Central,
10-16-2020,12:45,Gallatin,101,2,968,Southern,
10-16-2020,12:45,Greene,260,15,"4,402",Central,
10-16-2020,12:45,Grundy,838,7,"12,561",Collar,Chicago
10-16-2020,12:45,Hamilton,103,2,"1,793",Southern,
10-16-2020,12:45,Hancock,270,3,"6,367",West Central,
10-16-2020,12:45,Hardin,49,0,"1,221",Southern,
10-16-2020,12:45,Henderson,95,0,"1,592",West Central,
10-16-2020,12:45,Henry,785,5,"19,200",Northwest,Davenport
10-16-2020,12:45,Iroquois,439,19,"12,799",Northeast Central,
10-16-2020,12:45,Jackson,"1,410",25,"21,281",Southern,Carbondale-Marion
10-16-2020,12:45,Jasper,237,10,"3,165",Southeast Central,
10-16-2020,12:45,Jefferson,840,43,"11,732",Southern,
10-16-2020,12:45,Jersey,446,21,"7,321",Southwest Central,St_Louis
10-16-2020,12:45,Jo Daviess,392,5,"6,487",Northwest,
10-16-2020,12:45,Johnson,298,0,"3,406",Southern,
10-16-2020,12:45,Kane,"14,925",338,"204,286",Collar,Elgin
10-16-2020,12:45,Kankakee,"3,089",78,"59,767",Collar,Kankakee
10-16-2020,12:45,Kendall,"2,382",27,"40,034",Collar,Chicago
10-16-2020,12:45,Knox,"1,029",9,"21,249",West Central,
10-16-2020,12:45,Lake,"19,077",501,"291,830",Collar,Lake
10-16-2020,12:45,LaSalle,"2,100",58,"35,652",Northwest,
10-16-2020,12:45,Lawrence,302,8,"6,084",Southeast Central,
10-16-2020,12:45,Lee,562,1,"9,393",Northwest,
10-16-2020,12:45,Livingston,517,9,"14,755",North Central,
10-16-2020,12:45,Logan,526,4,"17,045",Central,
10-16-2020,12:45,Macon,"2,371",48,"46,679",Central,Decatur
10-16-2020,12:45,Macoupin,703,8,"21,124",Central,St_Louis
10-16-2020,12:45,Madison,"6,650",152,"90,444",Southwest Central,St_Louis
10-16-2020,12:45,Marion,814,11,"16,615",Southeast Central,
10-16-2020,12:45,Marshall,132,3,"5,297",North Central,Peoria
10-16-2020,12:45,Mason,225,1,"5,593",North Central,
10-16-2020,12:45,Massac,136,2,"3,151",Southern,
10-16-2020,12:45,McDonough,621,15,"10,397",West Central,
10-16-2020,12:45,McHenry,"5,396",120,"90,441",Collar,Chicago
10-16-2020,12:45,McLean,"3,815",30,"89,664",North Central,Bloomington
10-16-2020,12:45,Menard,156,1,"5,518",Central,Springfield
10-16-2020,12:45,Mercer,205,6,"5,670",Northwest,Davenport
10-16-2020,12:45,Monroe,829,27,"9,768",Southwest Central,St_Louis
10-16-2020,12:45,Montgomery,511,14,"15,876",Central,
10-16-2020,12:45,Morgan,786,24,"14,998",Central,
10-16-2020,12:45,Moultrie,333,5,"6,183",Southeast Central,
10-16-2020,12:45,Ogle,"1,001",7,"17,580",Northern,
10-16-2020,12:45,Out Of State,2,0,"51,177",Out Of State,
10-16-2020,12:45,Peoria,"4,136",59,"102,212",North Central,Peoria
10-16-2020,12:45,Perry,394,16,"7,198",Southern,
10-16-2020,12:45,Piatt,195,0,"9,579",Northeast Central,Champaign-Urbana
10-16-2020,12:45,Pike,230,2,"4,529",West Central,
10-16-2020,12:45,Pope,36,1,698,Southern,
10-16-2020,12:45,Pulaski,218,1,"1,783",Southern,
10-16-2020,12:45,Putnam,81,0,"1,438",Northwest,
10-16-2020,12:45,Randolph,"1,107",14,"14,073",Southern,
10-16-2020,12:45,Richland,306,14,"7,371",Southeast Central,
10-16-2020,12:45,Rock Island,"3,544",87,"68,062",Northwest,Davenport
10-16-2020,12:45,Saline,468,7,"7,712",Southern,
10-16-2020,12:45,Sangamon,"3,293",54,"121,331",Central,Springfield
10-16-2020,12:45,Schuyler,78,1,"2,145",West Central,
10-16-2020,12:45,Scott,88,0,"2,553",Central,
10-16-2020,12:45,Shelby,563,8,"7,986",Central,
10-16-2020,12:45,St. Clair,"7,430",210,"96,911",Southwest Central,St_Louis
10-16-2020,12:45,Stark,78,2,"2,350",North Central,Peoria
10-16-2020,12:45,Stephenson,746,7,"14,813",Northern,
10-16-2020,12:45,Tazewell,"2,334",45,"69,014",North Central,Peoria
10-16-2020,12:45,Unassigned,36,0,"61,194",Unassigned,
10-16-2020,12:45,Union,713,25,"7,728",Southern,
10-16-2020,12:45,Vermilion,"1,444",7,"33,195",Northeast Central,Danville
10-16-2020,12:45,Wabash,200,5,"2,740",Southern,
10-16-2020,12:45,Warren,432,6,"4,821",West Central,
10-16-2020,12:45,Washington,271,1,"3,767",Southwest Central,
10-16-2020,12:45,Wayne,422,9,"5,116",Southern,
10-16-2020,12:45,White,228,1,"6,477",Southern,
10-16-2020,12:45,Whiteside,"1,087",21,"17,640",Northwest,
10-16-2020,12:45,Will,"16,321",414,"251,393",Collar,Chicago
10-16-2020,12:45,Williamson,"1,655",57,"29,716",Southern,Carbondale-Marion
10-16-2020,12:45,Winnebago,"8,580",163,"118,934",Northern,Rockford
10-16-2020,12:45,Woodford,534,10,"15,226",North Central,Peoria
10-15-2020,12:45,Illinois,"331,620","9,127","6,531,009",Illinois,Illinois
10-15-2020,12:45,Adams,"1,488",14,"35,653",West Central,
10-15-2020,12:45,Alexander,105,1,"2,236",Southern,Cape_Girardeau
10-15-2020,12:45,Bond,417,9,"7,039",Southwest Central,St_Louis
10-15-2020,12:45,Boone,"1,527",24,"19,255",Northern,Rockford
10-15-2020,12:45,Brown,87,0,"1,914",West Central,
10-15-2020,12:45,Bureau,821,16,"11,377",Northwest,
10-15-2020,12:45,Calhoun,66,0,"1,455",Southwest Central,St_Louis
10-15-2020,12:45,Carroll,328,7,"5,900",Northwest,
10-15-2020,12:45,Cass,442,11,"5,297",Central,
10-15-2020,12:45,Champaign,"5,559",28,"660,867",Northeast Central,Champaign-Urbana
10-15-2020,12:45,Chicago,"86,801","3,003","1,325,450",Chicago,Chicago
10-15-2020,12:45,Christian,739,23,"13,254",Central,
10-15-2020,12:45,Clark,241,6,"5,243",Southeast Central,
10-15-2020,12:45,Clay,262,9,"4,140",Southeast Central,
10-15-2020,12:45,Clinton,"1,480",23,"15,651",Southwest Central,St_Louis
10-15-2020,12:45,Coles,"1,694",38,"25,635",Southeast Central,
10-15-2020,12:45,Cook,"72,234","2,329","1,143,544",Suburban,Chicago
10-15-2020,12:45,Crawford,604,6,"5,172",Southeast Central,
10-15-2020,12:45,Cumberland,244,5,"4,380",Southeast Central,
10-15-2020,12:45,De Witt,219,3,"4,997",North Central,Bloomington
10-15-2020,12:45,DeKalb,"1,984",42,"38,768",Northern,Elgin
10-15-2020,12:45,Douglas,447,8,"9,393",Northeast Central,
10-15-2020,12:45,DuPage,"19,967",592,"378,456",Collar,Chicago
10-15-2020,12:45,Edgar,135,8,"4,315",Southeast Central,
10-15-2020,12:45,Edwards,87,0,990,Southern,
10-15-2020,12:45,Effingham,"1,028",3,"13,708",Southeast Central,
10-15-2020,12:45,Fayette,589,16,"7,461",Southeast Central,
10-15-2020,12:45,Ford,162,7,"5,898",Northeast Central,Champaign-Urbana
10-15-2020,12:45,Franklin,779,6,"14,201",Southern,
10-15-2020,12:45,Fulton,344,0,"12,872",North Central,
10-15-2020,12:45,Gallatin,100,2,958,Southern,
10-15-2020,12:45,Greene,253,15,"4,367",Central,
10-15-2020,12:45,Grundy,820,7,"12,415",Collar,Chicago
10-15-2020,12:45,Hamilton,101,2,"1,776",Southern,
10-15-2020,12:45,Hancock,264,3,"6,268",West Central,
10-15-2020,12:45,Hardin,48,0,"1,214",Southern,
10-15-2020,12:45,Henderson,93,0,"1,577",West Central,
10-15-2020,12:45,Henry,775,5,"18,998",Northwest,Davenport
10-15-2020,12:45,Iroquois,436,19,"12,673",Northeast Central,
10-15-2020,12:45,Jackson,"1,392",25,"21,043",Southern,Carbondale-Marion
10-15-2020,12:45,Jasper,234,10,"3,118",Southeast Central,
10-15-2020,12:45,Jefferson,834,41,"11,565",Southern,
10-15-2020,12:45,Jersey,438,21,"7,247",Southwest Central,St_Louis
10-15-2020,12:45,Jo Daviess,381,3,"6,455",Northwest,
10-15-2020,12:45,Johnson,289,0,"3,366",Southern,
10-15-2020,12:45,Kane,"14,702",338,"202,060",Collar,Elgin
10-15-2020,12:45,Kankakee,"3,051",78,"58,879",Collar,Kankakee
10-15-2020,12:45,Kendall,"2,349",27,"39,546",Collar,Chicago
10-15-2020,12:45,Knox,982,9,"20,847",West Central,
10-15-2020,12:45,Lake,"18,859",499,"288,461",Collar,Lake
10-15-2020,12:45,LaSalle,"2,069",58,"35,318",Northwest,
10-15-2020,12:45,Lawrence,296,7,"6,047",Southeast Central,
10-15-2020,12:45,Lee,549,1,"9,079",Northwest,
10-15-2020,12:45,Livingston,499,9,"14,549",North Central,
10-15-2020,12:45,Logan,525,4,"16,820",Central,
10-15-2020,12:45,Macon,"2,273",48,"45,473",Central,Decatur
10-15-2020,12:45,Macoupin,685,8,"20,967",Central,St_Louis
10-15-2020,12:45,Madison,"6,565",150,"89,262",Southwest Central,St_Louis
10-15-2020,12:45,Marion,807,11,"16,299",Southeast Central,
10-15-2020,12:45,Marshall,129,3,"5,223",North Central,Peoria
10-15-2020,12:45,Mason,217,1,"5,471",North Central,
10-15-2020,12:45,Massac,135,2,"3,133",Southern,
10-15-2020,12:45,McDonough,598,15,"10,234",West Central,
10-15-2020,12:45,McHenry,"5,310",119,"89,420",Collar,Chicago
10-15-2020,12:45,McLean,"3,779",30,"88,914",North Central,Bloomington
10-15-2020,12:45,Menard,152,1,"5,456",Central,Springfield
10-15-2020,12:45,Mercer,195,6,"5,578",Northwest,Davenport
10-15-2020,12:45,Monroe,819,27,"9,660",Southwest Central,St_Louis
10-15-2020,12:45,Montgomery,506,14,"15,727",Central,
10-15-2020,12:45,Morgan,769,24,"14,841",Central,
10-15-2020,12:45,Moultrie,319,5,"6,119",Southeast Central,
10-15-2020,12:45,Ogle,964,6,"17,274",Northern,
10-15-2020,12:45,Out Of State,2,0,"50,909",Out Of State,
10-15-2020,12:45,Peoria,"4,069",59,"101,344",North Central,Peoria
10-15-2020,12:45,Perry,387,16,"7,138",Southern,
10-15-2020,12:45,Piatt,187,0,"9,285",Northeast Central,Champaign-Urbana
10-15-2020,12:45,Pike,209,2,"4,350",West Central,
10-15-2020,12:45,Pope,36,1,691,Southern,
10-15-2020,12:45,Pulaski,218,1,"1,759",Southern,
10-15-2020,12:45,Putnam,75,0,"1,409",Northwest,
10-15-2020,12:45,Randolph,"1,090",14,"13,823",Southern,
10-15-2020,12:45,Richland,298,12,"7,177",Southeast Central,
10-15-2020,12:45,Rock Island,"3,483",86,"67,388",Northwest,Davenport
10-15-2020,12:45,Saline,463,7,"7,665",Southern,
10-15-2020,12:45,Sangamon,"3,204",53,"119,695",Central,Springfield
10-15-2020,12:45,Schuyler,75,1,"2,128",West Central,
10-15-2020,12:45,Scott,88,0,"2,518",Central,
10-15-2020,12:45,Shelby,539,8,"7,904",Central,
10-15-2020,12:45,St. Clair,"7,382",208,"95,523",Southwest Central,St_Louis
10-15-2020,12:45,Stark,74,2,"2,328",North Central,Peoria
10-15-2020,12:45,Stephenson,732,7,"14,699",Northern,
10-15-2020,12:45,Tazewell,"2,247",45,"68,268",North Central,Peoria
10-15-2020,12:45,Unassigned,32,0,"60,849",Unassigned,
10-15-2020,12:45,Union,695,25,"7,650",Southern,
10-15-2020,12:45,Vermilion,"1,406",7,"32,794",Northeast Central,Danville
10-15-2020,12:45,Wabash,190,5,"2,682",Southern,
10-15-2020,12:45,Warren,428,6,"4,765",West Central,
10-15-2020,12:45,Washington,269,1,"3,724",Southwest Central,
10-15-2020,12:45,Wayne,411,8,"5,088",Southern,
10-15-2020,12:45,White,223,1,"6,110",Southern,
10-15-2020,12:45,Whiteside,"1,064",21,"17,315",Northwest,
10-15-2020,12:45,Will,"16,074",412,"248,258",Collar,Chicago
10-15-2020,12:45,Williamson,"1,621",56,"29,458",Southern,Carbondale-Marion
10-15-2020,12:45,Winnebago,"8,397",163,"117,436",Northern,Rockford
10-15-2020,12:45,Woodford,504,10,"15,037",North Central,Peoria
10-14-2020,12:45,Illinois,"327,605","9,074","6,463,923",Illinois,Illinois
10-14-2020,12:45,Adams,"1,458",13,"35,251",West Central,
10-14-2020,12:45,Alexander,102,1,"2,221",Southern,Cape_Girardeau
10-14-2020,12:45,Bond,405,9,"6,994",Southwest Central,St_Louis
10-14-2020,12:45,Boone,"1,491",24,"19,033",Northern,Rockford
10-14-2020,12:45,Brown,82,0,"1,845",West Central,
10-14-2020,12:45,Bureau,799,15,"11,211",Northwest,
10-14-2020,12:45,Calhoun,66,0,"1,449",Southwest Central,St_Louis
10-14-2020,12:45,Carroll,293,6,"5,728",Northwest,
10-14-2020,12:45,Cass,435,11,"5,235",Central,
10-14-2020,12:45,Champaign,"5,525",27,"652,101",Northeast Central,Champaign-Urbana
