county,date,measure,group,cases,tested
Illinois,2020-12-04,race,Other,26444,335307
Illinois,2020-12-04,race,White,259930,3496859
Illinois,2020-12-03,age,<20,3,9
Illinois,2020-12-03,age,0,60,59
Illinois,2020-12-03,age,100703,1,57
Illinois,2020-12-03,age,103768,46,57
Illinois,2020-12-03,age,115400,4,57
Illinois,2020-12-03,age,121,59,54
Illinois,2020-12-03,age,122996,25,57
Illinois,2020-12-03,age,123132,44,57
Illinois,2020-12-03,age,13,59,54
Illinois,2020-12-03,age,157307,17,57
Illinois,2020-12-03,age,16472,23,56
Illinois,2020-12-03,age,17321,24,32
Illinois,2020-12-03,age,177,1,57
Illinois,2020-12-03,age,1896,2,36
Illinois,2020-12-03,age,19574,52,31
Illinois,2020-12-03,age,19806,27,17
Illinois,2020-12-03,age,20-29,14,21
Illinois,2020-12-03,age,218,59,54
Illinois,2020-12-03,age,235,47,1
Illinois,2020-12-03,age,24989,16,1
Illinois,2020-12-03,age,26832,11,50
Illinois,2020-12-03,age,27504,7,18
Illinois,2020-12-03,age,29,59,54
Illinois,2020-12-03,age,29384,17,56
Illinois,2020-12-03,age,29528,53,57
Illinois,2020-12-03,age,30-39,10,14
Illinois,2020-12-03,age,30899,21,20
Illinois,2020-12-03,age,32323,37,47
Illinois,2020-12-03,age,32458,39,1
Illinois,2020-12-03,age,34126,34,40
Illinois,2020-12-03,age,35568,38,13
Illinois,2020-12-03,age,3899,20,35
Illinois,2020-12-03,age,39426,45,56
Illinois,2020-12-03,age,39906,41,25
Illinois,2020-12-03,age,40-49,8,7
Illinois,2020-12-03,age,43310,1,56
Illinois,2020-12-03,age,44754,48,1
Illinois,2020-12-03,age,50-59,5,11
Illinois,2020-12-03,age,53200,49,57
Illinois,2020-12-03,age,54730,1,56
Illinois,2020-12-03,age,558,1,58
Illinois,2020-12-03,age,57050,1,56
Illinois,2020-12-03,age,6,59,54
Illinois,2020-12-03,age,60-69,50,3
Illinois,2020-12-03,age,70-79,36,45
Illinois,2020-12-03,age,74,59,54
Illinois,2020-12-03,age,80+,29,44
Illinois,2020-12-03,age,83735,1,56
Illinois,2020-12-03,age,8530,28,56
Illinois,2020-12-03,age,9,26,1
Illinois,2020-12-03,age,9813,43,39
Illinois,2020-12-03,age,AI/AN**,51,49
Illinois,2020-12-03,age,Left Blank,54,48
Illinois,2020-12-03,age,"rgb(31,119,180)",55,52
Illinois,2020-12-03,age,"rgb(44,160,44)",57,53
Illinois,2020-12-03,gender,Female,392247,5651349
Illinois,2020-12-03,gender,Male,355616,4275042
Illinois,2020-12-03,gender,Unknown/Left Blank,11699,283680
Illinois,2020-12-03,race,AI/AN**,884,8414
Illinois,2020-12-03,race,Asian,14901,401576
Illinois,2020-12-03,race,Black,71260,806211
Illinois,2020-12-03,race,Hispanic,145417,774404
Illinois,2020-12-03,race,Left Blank,243943,4409100
Illinois,2020-12-03,race,NH/PI*,753,11018
Illinois,2020-12-03,race,Other,26107,332682
Illinois,2020-12-03,race,White,256297,3466666
Illinois,2020-12-02,age,<20,3,10
Illinois,2020-12-02,age,0,61,61
Illinois,2020-12-02,age,102931,46,59
Illinois,2020-12-02,age,114365,4,59
Illinois,2020-12-02,age,120,60,56
Illinois,2020-12-02,age,121925,26,59
Illinois,2020-12-02,age,121951,45,59
Illinois,2020-12-02,age,13,60,56
Illinois,2020-12-02,age,155958,18,59
Illinois,2020-12-02,age,16345,24,58
Illinois,2020-12-02,age,17049,25,34
Illinois,2020-12-02,age,177,1,59
Illinois,2020-12-02,age,1879,2,38
Illinois,2020-12-02,age,19375,53,33
Illinois,2020-12-02,age,19505,28,18
Illinois,2020-12-02,age,20-29,14,23
Illinois,2020-12-02,age,217,60,56
Illinois,2020-12-02,age,234,48,1
Illinois,2020-12-02,age,24646,17,1
Illinois,2020-12-02,age,26548,12,51
Illinois,2020-12-02,age,27216,7,20
Illinois,2020-12-02,age,29,60,56
Illinois,2020-12-02,age,29146,16,58
Illinois,2020-12-02,age,29272,55,59
Illinois,2020-12-02,age,30-39,10,15
Illinois,2020-12-02,age,30534,22,22
Illinois,2020-12-02,age,31818,38,49
Illinois,2020-12-02,age,31921,41,1
Illinois,2020-12-02,age,33628,35,42
Illinois,2020-12-02,age,34999,39,14
Illinois,2020-12-02,age,3857,21,37
Illinois,2020-12-02,age,39037,47,58
Illinois,2020-12-02,age,39390,42,26
Illinois,2020-12-02,age,40-49,8,8
Illinois,2020-12-02,age,42885,1,58
Illinois,2020-12-02,age,44158,49,1
Illinois,2020-12-02,age,50-59,6,12
Illinois,2020-12-02,age,52821,50,59
Illinois,2020-12-02,age,54263,1,58
Illinois,2020-12-02,age,558,1,60
Illinois,2020-12-02,age,56718,1,58
Illinois,2020-12-02,age,6,60,56
Illinois,2020-12-02,age,60-69,51,3
Illinois,2020-12-02,age,70-79,37,47
Illinois,2020-12-02,age,74,60,56
Illinois,2020-12-02,age,80+,31,46
Illinois,2020-12-02,age,83127,1,58
Illinois,2020-12-02,age,8447,29,58
Illinois,2020-12-02,age,9,27,1
Illinois,2020-12-02,age,9729,44,41
Illinois,2020-12-02,age,99894,1,59
Illinois,2020-12-02,age,AI/AN**,52,52
Illinois,2020-12-02,age,Left Blank,54,50
Illinois,2020-12-02,age,"rgb(31,119,180)",56,53
Illinois,2020-12-02,age,"rgb(44,160,44)",58,55
Illinois,2020-12-02,gender,Female,386521,5597391
Illinois,2020-12-02,gender,Male,350537,4236937
Illinois,2020-12-02,gender,Unknown/Left Blank,11545,281409
Illinois,2020-12-02,race,AI/AN**,864,8329
Illinois,2020-12-02,race,Asian,14746,398570
Illinois,2020-12-02,race,Black,70513,799294
Illinois,2020-12-02,race,Hispanic,143795,768787
Illinois,2020-12-02,race,Left Blank,239626,4364818
Illinois,2020-12-02,race,NH/PI*,744,10950
Illinois,2020-12-02,race,Other,25812,330013
Illinois,2020-12-02,race,White,252503,3434976
Illinois,2020-12-01,age,<20,2,8
Illinois,2020-12-01,age,0,61,59
Illinois,2020-12-01,age,102188,45,57
Illinois,2020-12-01,age,113385,3,57
Illinois,2020-12-01,age,115,60,54
Illinois,2020-12-01,age,120849,44,57
Illinois,2020-12-01,age,120919,25,57
Illinois,2020-12-01,age,13,60,54
Illinois,2020-12-01,age,154506,17,57
Illinois,2020-12-01,age,16234,22,56
Illinois,2020-12-01,age,16766,24,33
Illinois,2020-12-01,age,176,1,57
Illinois,2020-12-01,age,1861,55,37
Illinois,2020-12-01,age,19199,52,32
Illinois,2020-12-01,age,19206,27,16
Illinois,2020-12-01,age,20-29,14,22
Illinois,2020-12-01,age,214,60,54
Illinois,2020-12-01,age,236,47,1
Illinois,2020-12-01,age,24338,16,1
Illinois,2020-12-01,age,26298,11,50
Illinois,2020-12-01,age,26972,6,19
Illinois,2020-12-01,age,28,60,54
Illinois,2020-12-01,age,28937,13,56
Illinois,2020-12-01,age,29059,54,57
Illinois,2020-12-01,age,30-39,9,14
Illinois,2020-12-01,age,30264,21,21
Illinois,2020-12-01,age,31308,37,48
Illinois,2020-12-01,age,31356,40,1
Illinois,2020-12-01,age,33073,34,41
Illinois,2020-12-01,age,34416,39,13
Illinois,2020-12-01,age,3822,20,36
Illinois,2020-12-01,age,38675,46,56
Illinois,2020-12-01,age,38754,42,25
Illinois,2020-12-01,age,40-49,7,7
Illinois,2020-12-01,age,42544,1,56
Illinois,2020-12-01,age,43540,48,1
Illinois,2020-12-01,age,50-59,4,11
Illinois,2020-12-01,age,52456,49,57
Illinois,2020-12-01,age,53832,1,56
Illinois,2020-12-01,age,557,1,58
Illinois,2020-12-01,age,56364,1,56
Illinois,2020-12-01,age,6,60,54
Illinois,2020-12-01,age,60-69,50,3
Illinois,2020-12-01,age,70-79,36,46
Illinois,2020-12-01,age,74,60,54
Illinois,2020-12-01,age,80+,30,45
Illinois,2020-12-01,age,82553,1,56
Illinois,2020-12-01,age,8390,28,56
Illinois,2020-12-01,age,9,26,1
Illinois,2020-12-01,age,9643,43,40
Illinois,2020-12-01,age,99271,1,57
Illinois,2020-12-01,age,AI/AN**,51,51
Illinois,2020-12-01,age,Left Blank,53,49
Illinois,2020-12-01,age,"rgb(31,119,180)",56,52
Illinois,2020-12-01,age,"rgb(44,160,44)",58,53
Illinois,2020-12-01,gender,Female,381359,5552247
Illinois,2020-12-01,gender,Male,346088,4202621
Illinois,2020-12-01,gender,Unknown/Left Blank,11399,279843
Illinois,2020-12-01,race,AI/AN**,857,8277
Illinois,2020-12-01,race,Asian,14521,394580
Illinois,2020-12-01,race,Black,69867,792809
Illinois,2020-12-01,race,Hispanic,142408,762546
Illinois,2020-12-01,race,Left Blank,236609,4334436
Illinois,2020-12-01,race,NH/PI*,739,10871
Illinois,2020-12-01,race,Other,25391,327574
Illinois,2020-12-01,race,White,248454,3403618
Illinois,2020-11-30,age,<20,2,9
Illinois,2020-11-30,age,0,60,61
Illinois,2020-11-30,age,101612,45,59
Illinois,2020-11-30,age,112540,3,59
Illinois,2020-11-30,age,115,59,56
Illinois,2020-11-30,age,119993,44,59
Illinois,2020-11-30,age,120063,25,59
Illinois,2020-11-30,age,13,59,56
Illinois,2020-11-30,age,153477,17,59
Illinois,2020-11-30,age,16072,22,58
Illinois,2020-11-30,age,16529,24,34
Illinois,2020-11-30,age,175,1,59
Illinois,2020-11-30,age,1833,54,38
Illinois,2020-11-30,age,18844,28,18
Illinois,2020-11-30,age,19004,52,33
Illinois,2020-11-30,age,20-29,13,24
Illinois,2020-11-30,age,214,59,56
Illinois,2020-11-30,age,230,46,1
Illinois,2020-11-30,age,24029,16,1
Illinois,2020-11-30,age,26040,12,53
Illinois,2020-11-30,age,26688,7,21
Illinois,2020-11-30,age,28,59,56
Illinois,2020-11-30,age,28584,14,58
Illinois,2020-11-30,age,28905,53,59
Illinois,2020-11-30,age,29966,21,22
Illinois,2020-11-30,age,30-39,9,14
Illinois,2020-11-30,age,30675,37,49
Illinois,2020-11-30,age,30703,42,1
Illinois,2020-11-30,age,32379,34,43
Illinois,2020-11-30,age,33728,39,15
Illinois,2020-11-30,age,3764,20,37
Illinois,2020-11-30,age,37942,41,26
Illinois,2020-11-30,age,38098,1,58
Illinois,2020-11-30,age,40-49,8,8
Illinois,2020-11-30,age,41948,1,58
Illinois,2020-11-30,age,42844,47,1
Illinois,2020-11-30,age,50-59,4,12
Illinois,2020-11-30,age,52210,48,59
Illinois,2020-11-30,age,53031,1,58
Illinois,2020-11-30,age,554,1,60
Illinois,2020-11-30,age,55844,1,58
Illinois,2020-11-30,age,6,59,56
Illinois,2020-11-30,age,60-69,49,3
Illinois,2020-11-30,age,70-79,36,47
Illinois,2020-11-30,age,73,59,56
Illinois,2020-11-30,age,80+,29,46
Illinois,2020-11-30,age,81770,1,58
Illinois,2020-11-30,age,8333,27,58
Illinois,2020-11-30,age,9,26,1
Illinois,2020-11-30,age,9545,43,41
Illinois,2020-11-30,age,98808,1,59
Illinois,2020-11-30,age,AI/AN**,50,51
Illinois,2020-11-30,age,Left Blank,51,50
Illinois,2020-11-30,age,"rgb(31,119,180)",55,52
Illinois,2020-11-30,age,"rgb(44,160,44)",57,55
Illinois,2020-11-30,gender,Female,374682,5486722
Illinois,2020-11-30,gender,Male,340401,4157837
Illinois,2020-11-30,gender,Unknown/Left Blank,11221,278383
Illinois,2020-11-30,race,AI/AN**,846,8193
Illinois,2020-11-30,race,Asian,14193,391234
Illinois,2020-11-30,race,Black,69181,787783
Illinois,2020-11-30,race,Hispanic,140880,756900
Illinois,2020-11-30,race,Left Blank,231896,4275186
Illinois,2020-11-30,race,NH/PI*,731,10808
Illinois,2020-11-30,race,Other,24898,323725
Illinois,2020-11-30,race,White,243679,3369113
Illinois,2020-11-29,age,<20,2,9
Illinois,2020-11-29,age,0,59,60
Illinois,2020-11-29,age,101059,44,58
Illinois,2020-11-29,age,111761,3,58
Illinois,2020-11-29,age,114,58,55
Illinois,2020-11-29,age,119173,43,58
Illinois,2020-11-29,age,119317,24,58
Illinois,2020-11-29,age,13,58,55
Illinois,2020-11-29,age,152625,16,58
Illinois,2020-11-29,age,15973,21,57
Illinois,2020-11-29,age,16401,23,34
Illinois,2020-11-29,age,173,1,58
Illinois,2020-11-29,age,1823,53,38
Illinois,2020-11-29,age,18687,27,18
Illinois,2020-11-29,age,18912,51,33
Illinois,2020-11-29,age,20-29,12,24
Illinois,2020-11-29,age,214,58,55
Illinois,2020-11-29,age,228,45,1
Illinois,2020-11-29,age,23898,15,1
Illinois,2020-11-29,age,25931,11,53
Illinois,2020-11-29,age,26581,8,21
Illinois,2020-11-29,age,28,58,55
Illinois,2020-11-29,age,28378,13,57
Illinois,2020-11-29,age,28791,52,58
Illinois,2020-11-29,age,29843,20,22
Illinois,2020-11-29,age,30-39,9,14
Illinois,2020-11-29,age,30415,36,49
Illinois,2020-11-29,age,30456,41,1
Illinois,2020-11-29,age,32083,33,43
Illinois,2020-11-29,age,33415,39,15
Illinois,2020-11-29,age,3736,19,37
Illinois,2020-11-29,age,37588,40,26
Illinois,2020-11-29,age,37810,1,57
Illinois,2020-11-29,age,40-49,7,7
Illinois,2020-11-29,age,41665,1,57
Illinois,2020-11-29,age,42522,46,1
Illinois,2020-11-29,age,50-59,4,12
Illinois,2020-11-29,age,51975,47,58
Illinois,2020-11-29,age,52623,1,57
Illinois,2020-11-29,age,554,1,59
Illinois,2020-11-29,age,55569,1,57
Illinois,2020-11-29,age,6,58,55
Illinois,2020-11-29,age,60-69,48,3
Illinois,2020-11-29,age,70-79,35,47
Illinois,2020-11-29,age,73,58,55
Illinois,2020-11-29,age,80+,28,46
Illinois,2020-11-29,age,81291,1,57
Illinois,2020-11-29,age,8271,25,57
Illinois,2020-11-29,age,9,26,1
Illinois,2020-11-29,age,9502,42,41
Illinois,2020-11-29,age,98356,1,58
Illinois,2020-11-29,age,AI/AN**,49,52
Illinois,2020-11-29,age,Left Blank,50,50
Illinois,2020-11-29,age,"rgb(31,119,180)",54,51
Illinois,2020-11-29,age,"rgb(44,160,44)",56,54
Illinois,2020-11-29,gender,Female,371567,5449057
Illinois,2020-11-29,gender,Male,337409,4131640
Illinois,2020-11-29,gender,Unknown/Left Blank,11138,277587
Illinois,2020-11-29,race,AI/AN**,839,8143
Illinois,2020-11-29,race,Asian,14056,389140
Illinois,2020-11-29,race,Black,68789,783230
Illinois,2020-11-29,race,Hispanic,140237,752609
Illinois,2020-11-29,race,Left Blank,229188,4241861
Illinois,2020-11-29,race,NH/PI*,729,10778
Illinois,2020-11-29,race,Other,24674,321625
Illinois,2020-11-29,race,White,241602,3350898
Illinois,2020-11-28,age,<20,2,9
Illinois,2020-11-28,age,0,60,60
Illinois,2020-11-28,age,100552,45,58
Illinois,2020-11-28,age,111054,4,58
Illinois,2020-11-28,age,113,59,55
Illinois,2020-11-28,age,118463,44,58
Illinois,2020-11-28,age,118636,25,58
Illinois,2020-11-28,age,13,59,55
Illinois,2020-11-28,age,151802,18,58
Illinois,2020-11-28,age,15893,22,57
Illinois,2020-11-28,age,16248,24,34
Illinois,2020-11-28,age,172,1,58
Illinois,2020-11-28,age,1816,54,38
Illinois,2020-11-28,age,18502,28,18
Illinois,2020-11-28,age,18798,52,33
Illinois,2020-11-28,age,20-29,13,24
Illinois,2020-11-28,age,213,59,55
Illinois,2020-11-28,age,225,46,1
Illinois,2020-11-28,age,23713,16,1
Illinois,2020-11-28,age,25738,12,53
Illinois,2020-11-28,age,26431,8,21
Illinois,2020-11-28,age,28,59,55
Illinois,2020-11-28,age,28220,14,57
Illinois,2020-11-28,age,28577,53,58
Illinois,2020-11-28,age,29645,21,22
Illinois,2020-11-28,age,30-39,9,14
Illinois,2020-11-28,age,30134,37,49
Illinois,2020-11-28,age,30211,42,1
Illinois,2020-11-28,age,31791,34,43
Illinois,2020-11-28,age,33132,40,15
Illinois,2020-11-28,age,3716,20,37
Illinois,2020-11-28,age,37210,41,26
Illinois,2020-11-28,age,37568,1,57
Illinois,2020-11-28,age,40-49,7,7
Illinois,2020-11-28,age,41394,1,57
Illinois,2020-11-28,age,42151,47,1
Illinois,2020-11-28,age,50-59,3,12
Illinois,2020-11-28,age,51719,48,58
Illinois,2020-11-28,age,52314,1,57
Illinois,2020-11-28,age,552,1,59
Illinois,2020-11-28,age,55333,1,57
Illinois,2020-11-28,age,6,59,55
Illinois,2020-11-28,age,60-69,49,3
Illinois,2020-11-28,age,70-79,36,47
Illinois,2020-11-28,age,73,59,55
Illinois,2020-11-28,age,80+,29,46
Illinois,2020-11-28,age,80876,1,57
Illinois,2020-11-28,age,8218,26,57
Illinois,2020-11-28,age,9,27,1
Illinois,2020-11-28,age,9444,43,41
Illinois,2020-11-28,age,97946,1,58
Illinois,2020-11-28,age,AI/AN**,51,52
Illinois,2020-11-28,age,Left Blank,50,50
Illinois,2020-11-28,age,"rgb(31,119,180)",55,51
Illinois,2020-11-28,age,"rgb(44,160,44)",57,54
Illinois,2020-11-28,gender,Female,367856,5414079
Illinois,2020-11-28,gender,Male,334004,4106292
Illinois,2020-11-28,gender,Unknown/Left Blank,11076,276675
Illinois,2020-11-28,race,AI/AN**,832,8114
Illinois,2020-11-28,race,Asian,13931,387375
Illinois,2020-11-28,race,Black,68365,778921
Illinois,2020-11-28,race,Hispanic,139312,749416
Illinois,2020-11-28,race,Left Blank,225929,4209023
Illinois,2020-11-28,race,NH/PI*,724,10751
Illinois,2020-11-28,race,Other,24429,319861
Illinois,2020-11-28,race,White,239414,3333585
Illinois,2020-11-27,age,<20,54,9
Illinois,2020-11-27,age,0,60,59
Illinois,2020-11-27,age,100146,44,57
Illinois,2020-11-27,age,110318,2,57
Illinois,2020-11-27,age,111,59,54
Illinois,2020-11-27,age,117623,43,57
Illinois,2020-11-27,age,117976,24,57
Illinois,2020-11-27,age,13,59,54
Illinois,2020-11-27,age,150853,17,57
Illinois,2020-11-27,age,15828,21,56
Illinois,2020-11-27,age,16025,23,33
Illinois,2020-11-27,age,172,1,57
Illinois,2020-11-27,age,1798,53,37
Illinois,2020-11-27,age,18291,27,17
Illinois,2020-11-27,age,18689,51,32
Illinois,2020-11-27,age,20-29,12,23
Illinois,2020-11-27,age,212,59,54
Illinois,2020-11-27,age,226,45,1
Illinois,2020-11-27,age,23572,15,1
Illinois,2020-11-27,age,25589,11,52
Illinois,2020-11-27,age,26301,7,20
Illinois,2020-11-27,age,28,59,54
Illinois,2020-11-27,age,28104,13,56
Illinois,2020-11-27,age,28405,52,57
Illinois,2020-11-27,age,29492,20,21
Illinois,2020-11-27,age,29785,36,48
Illinois,2020-11-27,age,29919,41,1
Illinois,2020-11-27,age,30-39,8,13
Illinois,2020-11-27,age,31466,34,42
Illinois,2020-11-27,age,32783,38,14
Illinois,2020-11-27,age,3669,19,36
Illinois,2020-11-27,age,36825,39,25
Illinois,2020-11-27,age,37400,1,56
Illinois,2020-11-27,age,40-49,6,7
Illinois,2020-11-27,age,41176,1,56
Illinois,2020-11-27,age,41796,46,1
Illinois,2020-11-27,age,50-59,3,12
Illinois,2020-11-27,age,51490,47,57
Illinois,2020-11-27,age,52090,1,56
Illinois,2020-11-27,age,551,1,58
Illinois,2020-11-27,age,55145,1,56
Illinois,2020-11-27,age,6,59,54
Illinois,2020-11-27,age,60-69,48,3
Illinois,2020-11-27,age,70-79,35,46
Illinois,2020-11-27,age,72,59,54
Illinois,2020-11-27,age,80+,28,45
Illinois,2020-11-27,age,80578,1,56
Illinois,2020-11-27,age,8169,25,56
Illinois,2020-11-27,age,9,26,1
Illinois,2020-11-27,age,9388,42,39
Illinois,2020-11-27,age,97470,1,57
Illinois,2020-11-27,age,AI/AN**,50,51
Illinois,2020-11-27,age,Left Blank,49,49
Illinois,2020-11-27,age,"rgb(31,119,180)",55,50
Illinois,2020-11-27,age,"rgb(44,160,44)",57,53
Illinois,2020-11-27,gender,Female,363740,5370435
Illinois,2020-11-27,gender,Male,330338,4076951
Illinois,2020-11-27,gender,Unknown/Left Blank,10985,274993
Illinois,2020-11-27,race,AI/AN**,822,8057
Illinois,2020-11-27,race,Asian,13801,386014
Illinois,2020-11-27,race,Black,67835,774453
Illinois,2020-11-27,race,Hispanic,138509,744935
Illinois,2020-11-27,race,Left Blank,222280,4164794
Illinois,2020-11-27,race,NH/PI*,720,10721
Illinois,2020-11-27,race,Other,24169,318535
Illinois,2020-11-27,race,White,236927,3314870
Illinois,2020-11-26,age,<20,52,9
Illinois,2020-11-26,age,0,59,64
Illinois,2020-11-26,age,109,57,58
Illinois,2020-11-26,age,109593,2,63
Illinois,2020-11-26,age,116810,42,63
Illinois,2020-11-26,age,117271,23,63
Illinois,2020-11-26,age,13,57,58
Illinois,2020-11-26,age,149970,17,63
Illinois,2020-11-26,age,15744,20,61
Illinois,2020-11-26,age,15877,22,34
Illinois,2020-11-26,age,171,41,1
Illinois,2020-11-26,age,1791,51,39
Illinois,2020-11-26,age,18158,25,17
Illinois,2020-11-26,age,18616,49,32
Illinois,2020-11-26,age,20-29,12,23
Illinois,2020-11-26,age,210,57,58
Illinois,2020-11-26,age,23424,15,1
Illinois,2020-11-26,age,25453,11,55
Illinois,2020-11-26,age,26175,7,20
Illinois,2020-11-26,age,263,1,62
Illinois,2020-11-26,age,27,57,58
Illinois,2020-11-26,age,27962,13,61
Illinois,2020-11-26,age,28222,50,63
Illinois,2020-11-26,age,29337,19,22
Illinois,2020-11-26,age,29544,34,50
Illinois,2020-11-26,age,29728,38,1
Illinois,2020-11-26,age,30-39,8,14
Illinois,2020-11-26,age,31229,32,44
Illinois,2020-11-26,age,32527,36,13
Illinois,2020-11-26,age,3643,18,38
Illinois,2020-11-26,age,36564,37,25
Illinois,2020-11-26,age,37159,1,61
Illinois,2020-11-26,age,40-49,5,7
Illinois,2020-11-26,age,40891,1,61
Illinois,2020-11-26,age,41552,44,1
Illinois,2020-11-26,age,50-59,3,12
Illinois,2020-11-26,age,51225,45,63
Illinois,2020-11-26,age,51632,1,61
Illinois,2020-11-26,age,54831,1,61
Illinois,2020-11-26,age,6,57,58
Illinois,2020-11-26,age,60-69,46,3
Illinois,2020-11-26,age,6209,1,57
Illinois,2020-11-26,age,70-79,33,48
Illinois,2020-11-26,age,72,57,58
Illinois,2020-11-26,age,80+,27,47
Illinois,2020-11-26,age,80043,1,61
Illinois,2020-11-26,age,8112,24,61
Illinois,2020-11-26,age,9331,40,41
Illinois,2020-11-26,age,96904,1,63
Illinois,2020-11-26,age,99607,43,63
Illinois,2020-11-26,age,AI/AN**,48,53
Illinois,2020-11-26,age,Asian,1,42
Illinois,2020-11-26,age,Left Blank,47,51
Illinois,2020-11-26,age,Other,1,37
Illinois,2020-11-26,age,"rgb(140,86,75)",54,1
Illinois,2020-11-26,age,"rgb(148,103,189)",60,33
Illinois,2020-11-26,age,"rgb(31,119,180)",53,52
Illinois,2020-11-26,age,"rgb(44,160,44)",55,56
Illinois,2020-11-26,gender,Female,359848,5326562
Illinois,2020-11-26,gender,Male,326775,4046871
Illinois,2020-11-26,gender,Unknown/Left Blank,10866,274231
Illinois,2020-11-26,race,AI/AN**,815,8010
Illinois,2020-11-26,race,Asian,13726,384411
Illinois,2020-11-26,race,Black,67400,769774
Illinois,2020-11-26,race,Hispanic,137781,739983
Illinois,2020-11-26,race,Left Blank,217841,4122255
Illinois,2020-11-26,race,NH/PI*,718,10690
Illinois,2020-11-26,race,Other,23992,316419
Illinois,2020-11-26,race,White,235216,3296122
Illinois,2020-11-25,age,<20,52,9
Illinois,2020-11-25,age,0,59,65
Illinois,2020-11-25,age,107,57,59
Illinois,2020-11-25,age,108354,4,64
Illinois,2020-11-25,age,115444,42,64
Illinois,2020-11-25,age,116143,24,64
Illinois,2020-11-25,age,13,57,59
Illinois,2020-11-25,age,148510,17,64
Illinois,2020-11-25,age,15617,20,62
Illinois,2020-11-25,age,15657,23,35
Illinois,2020-11-25,age,163,41,1
Illinois,2020-11-25,age,1774,51,40
Illinois,2020-11-25,age,17826,25,18
Illinois,2020-11-25,age,18343,49,33
Illinois,2020-11-25,age,20-29,12,23
Illinois,2020-11-25,age,210,57,59
Illinois,2020-11-25,age,23100,15,1
Illinois,2020-11-25,age,25159,11,56
Illinois,2020-11-25,age,25893,7,21
Illinois,2020-11-25,age,263,1,63
Illinois,2020-11-25,age,27723,13,62
Illinois,2020-11-25,age,27943,50,64
Illinois,2020-11-25,age,28,57,59
Illinois,2020-11-25,age,28978,19,24
Illinois,2020-11-25,age,29023,34,51
Illinois,2020-11-25,age,29261,38,1
Illinois,2020-11-25,age,30-39,8,15
Illinois,2020-11-25,age,30679,32,45
Illinois,2020-11-25,age,31963,36,14
Illinois,2020-11-25,age,3596,18,39
Illinois,2020-11-25,age,35992,37,26
Illinois,2020-11-25,age,36733,1,62
Illinois,2020-11-25,age,40-49,6,7
Illinois,2020-11-25,age,40406,1,62
Illinois,2020-11-25,age,40934,44,1
Illinois,2020-11-25,age,50-59,2,13
